Unique Id,indicator_id,geo_type_id,measurement_type_id,internal_id,subtopic_id,name,Measure,geo_type_name,description,geo_entity_id,geo_entity_name,year_description,data_value,message,
93217,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2004,13.1,,
93219,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2004,17.3,,
93220,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2004,20.6,,
93221,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2004,20.6,,
93222,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2004,21.3,,
93223,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),402,West Queens,2004,16,,
93224,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2004,19.2,,
93225,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2004,17.7,,
93227,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2004,16.9,,
93226,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2004,17.7,,
93228,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2004,11.2,,
93229,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),408,Jamaica,2004,11.8,,
93230,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2004,13.4,,
93231,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),410,Rockaways,2004,21.3,,
93232,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),501,Port Richmond,2004,22.9,,
93233,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2004,22.9,,
93234,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),503,Willowbrook,2004,32.7,,
93235,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2004,32.7,,
93236,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2005,13.7,,
93237,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2005,17.9,,
93238,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2005,26.7,,
93239,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2005,18,,
93240,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2005,22.1,,
93241,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2005,22.1,,
93242,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2005,22.1,,
93243,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),201,Greenpoint,2005,18.7,,
93244,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2005,19.6,,
93245,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2005,20.9,,
93246,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),204,East New York,2005,20,,
93247,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),205,Sunset Park,2005,14.3,,
93248,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),206,Borough Park,2005,16.4,,
93249,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2005,11.6,,
93250,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2005,11.7,,
93251,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2005,24.1,,
93252,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2005,20.3,,
93253,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2005,28.6,,
93254,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),301,Washington Heights,2005,17.3,,
93255,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2005,22,,
93256,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),303,East Harlem,2005,26.6,,
93257,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),304,Upper West Side,2005,15.1,,
93258,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),305,Upper East Side,2005,19.3,,
93260,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2005,14.1,,
93259,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2005,19.3,,
93261,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2005,14.1,,
93262,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2005,21.6,,
93263,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2005,21.6,,
93264,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2005,23.2,,
93265,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),402,West Queens,2005,18.7,,
93266,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2005,19,,
93267,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2005,13.2,,
93269,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2005,19.6,,
93268,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2005,13.2,,
93270,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2005,17.9,,
93271,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),408,Jamaica,2005,17.8,,
93272,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2005,14.9,,
93273,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),410,Rockaways,2005,9.2,,
93274,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),501,Port Richmond,2005,26,,
93275,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2005,26,,
93276,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),503,Willowbrook,2005,25.3,,
93277,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2005,25.3,,
93278,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2006,19,,
93279,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2006,14.3,,
93280,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2006,22,,
93281,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2006,19.4,,
93282,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2006,20,,
93283,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2006,20,,
93284,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2006,20,,
93285,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),201,Greenpoint,2006,25.2,,
93286,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2006,15.6,,
93287,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2006,16.9,,
93288,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),204,East New York,2006,25,,
93289,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),205,Sunset Park,2006,7.8,Estimate is based on small numbers so should be interpreted with caution.,
93290,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),206,Borough Park,2006,13.1,,
93291,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2006,13.8,,
93292,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2006,18.1,,
93293,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2006,16.1,,
93294,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2006,22.1,,
93295,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2006,19.2,,
93296,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),301,Washington Heights,2006,13.3,,
93297,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2006,15,,
93298,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),303,East Harlem,2006,31.4,,
93299,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),304,Upper West Side,2006,12.3,Estimate is based on small numbers so should be interpreted with caution.,
93300,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),305,Upper East Side,2006,15.9,,
93302,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2006,21.4,,
93301,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2006,15.9,,
93303,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),308,Greenwich Village - SoHo,2006,21.4,,
93304,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),309,Union Square - Lower East Side,2006,15.9,,
93305,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),310,Lower Manhattan,2006,15.9,,
93306,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),401,Long Island City - Astoria,2006,23.7,,
93307,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),402,West Queens,2006,14.2,,
93308,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),403,Flushing - Clearview,2006,16,,
93309,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),404,Bayside - Little Neck,2006,14.8,,
93311,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),405,Ridgewood - Forest Hills,2006,17.4,,
93310,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),406,Fresh Meadows,2006,14.8,,
93312,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),407,Southwest Queens,2006,15.9,,
93313,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),408,Jamaica,2006,17.7,,
93314,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),409,Southeast Queens,2006,9.8,,
93315,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),410,Rockaways,2006,17.5,,
93316,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),501,Port Richmond,2006,28,,
93317,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),502,Stapleton - St. George,2006,28,,
93318,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),503,Willowbrook,2006,26.8,,
93319,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),504,South Beach - Tottenville,2006,26.8,,
93362,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),101,Kingsbridge - Riverdale,2008,9.1,Estimate is based on small numbers so should be interpreted with caution.,
93363,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),102,Northeast Bronx,2008,13.6,,
93364,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),103,Fordham - Bronx Pk,2008,20.1,,
93365,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),104,Pelham - Throgs Neck,2008,18.5,,
93366,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),105,Crotona -Tremont,2008,17.8,,
93367,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),106,High Bridge - Morrisania,2008,17.8,,
93368,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),107,Hunts Point - Mott Haven,2008,17.8,,
93369,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),201,Greenpoint,2008,17.4,,
93370,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),202,Downtown - Heights - Slope,2008,14.3,,
93371,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),203,Bedford Stuyvesant - Crown Heights,2008,21,,
93372,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),204,East New York,2008,22.5,,
93373,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),205,Sunset Park,2008,12.1,Estimate is based on small numbers so should be interpreted with caution.,
93374,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),206,Borough Park,2008,11.4,,
93375,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),207,East Flatbush - Flatbush,2008,10.8,,
93376,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),208,Canarsie - Flatlands,2008,16.4,,
93377,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),209,Bensonhurst - Bay Ridge,2008,20.6,,
93378,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),210,Coney Island - Sheepshead Bay,2008,19.2,,
93379,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),211,Williamsburg - Bushwick,2008,15.8,,
93380,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),301,Washington Heights,2008,10.6,,
93381,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),302,Central Harlem - Morningside Heights,2008,18,,
93382,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),303,East Harlem,2008,20.9,,
93383,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),304,Upper West Side,2008,13.2,,
93384,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),305,Upper East Side,2008,12.4,,
93386,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),306,Chelsea - Clinton,2008,14.3,,
93385,307,3,5,2019,3,Cigarette Smoking among Adults,Percent,UHF42,Neighborhood (UHF 42),307,Gramercy Park - Murray Hill,2008,12.4,,
